Source,Target,Type,Id,Label,timeset,Weight,action
257,2,Directed,3671,text_reply,,1,text_reply
277,2,Directed,3672,text_reply,,1,text_reply
203,365,Directed,3673,text_reply,,1,text_reply
388,146,Directed,3674,invite_members,,1,invite_members
279,200,Directed,3675,text_reply,,2,text_reply
220,279,Directed,3676,text_reply,,1,text_reply
279,220,Directed,3677,text_reply,,3,text_reply
276,341,Directed,3680,text_reply,,2,text_reply
196,176,Directed,3683,text_reply,,1,text_reply
181,196,Directed,3684,text_reply,,2,text_reply
478,196,Directed,3685,text_reply,,1,text_reply
176,478,Directed,3686,text_reply,,1,text_reply
298,196,Directed,3687,text_reply,,1,text_reply
298,298,Directed,3688,text_reply,,2,text_reply
196,298,Directed,3690,text_reply,,3,text_reply
334,196,Directed,3693,text_reply,,1,text_reply
196,63,Directed,3694,text_reply,,1,text_reply
181,132,Directed,3696,text_reply,,1,text_reply
212,196,Directed,3697,text_reply,,1,text_reply
435,132,Directed,3698,text_reply,,3,text_reply
132,435,Directed,3699,text_reply,,3,text_reply
340,132,Directed,3704,text_reply,,2,text_reply
164,340,Directed,3705,text_reply,,2,text_reply
276,164,Directed,3706,text_reply,,1,text_reply
340,164,Directed,3707,text_reply,,2,text_reply
164,276,Directed,3708,text_reply,,1,text_reply
132,340,Directed,3711,text_reply,,1,text_reply
477,196,Directed,3712,text_reply,,1,text_reply
196,477,Directed,3713,text_reply,,1,text_reply
196,262,Directed,3714,text_reply,,1,text_reply
16,132,Directed,3715,text_reply,,2,text_reply
132,16,Directed,3716,text_reply,,1,text_reply
273,196,Directed,3718,text_reply,,1,text_reply
273,132,Directed,3719,text_reply,,2,text_reply
132,273,Directed,3720,text_reply,,2,text_reply
262,196,Directed,3722,text_reply,,1,text_reply
340,262,Directed,3723,text_reply,,2,text_reply
262,340,Directed,3724,text_reply,,2,text_reply
132,262,Directed,3725,text_reply,,1,text_reply
340,273,Directed,3727,text_reply,,2,text_reply
26,132,Directed,3729,text_reply,,2,text_reply
459,196,Directed,3730,text_reply,,1,text_reply
16,262,Directed,3731,text_reply,,1,text_reply
132,315,Directed,3732,text_reply,,1,text_reply
107,273,Directed,3735,text_reply,,1,text_reply
315,107,Directed,3736,text_reply,,1,text_reply
442,107,Directed,3737,text_reply,,1,text_reply
54,207,Directed,3738,text_reply,,1,text_reply
433,298,Directed,3739,text_reply,,1,text_reply
